#S0=1,r=0.05,nX=1000,nT=1000,x0=-2,x1=2,m=implicit,vs=SviPowerLaw(v0=0.09, v1=0.04, v2=0.04, k1=5, k2=0.1, rho=-0.5, eta=1, gam=0.5)
k,K,T,ex,pc,pxTrue,pxLatt,sigTrue,sigLatt,sigLV,sigErr
0.04999999999999982,1.0671590243841924,0.3,E,C,0.020093689306333488,0.020593774542471,0.18169368161379323,0.1842248559259175,0.15890373076679296,0.002531174312124268
0.09999999999999987,1.1218734375719381,0.3,E,C,0.0075827244527643355,0.00816948162810224,0.17396402213745515,0.1783399587275858,0.1577273291313742,0.004375936590130636
0.1499999999999999,1.1793931187113904,0.3,E,C,0.002686133518118075,0.002931080492661736,0.1761656607922634,0.179572305171328,0.17563303848821937,0.0034066443790645995
0.19999999999999984,1.2398618969660615,0.3,E,C,0.0009609242340942621,0.0011924651739296528,0.18328788217571013,0.18980726262851844,0.1981983365817996,0.00651938045280831
0.24999999999999978,1.3034309757783684,0.3,E,C,0.00035157095182900667,0.0004396705302784399,0.19233107439505276,0.19783116837511977,0.2202384363975519,0.005500093980067011
0.2999999999999998,1.3702593109569965,0.3,E,C,0.00013117210359622297,0.00020990882046170725,0.20201668330833347,0.21223758495325518,0.2407319157781247,0.010220901644921704
0.34999999999999987,1.440514008149217,0.3,E,C,4.968887977328783e-05,7.898885931522676e-05,0.21181525060924578,0.22066444868550888,0.2597023410937613,0.00884919807626311
0.3999999999999998,1.514370740692048,0.3,E,C,1.9042792776123935e-05,4.503810654269226e-05,0.22150206296937086,0.23691636928501555,0.2773633183819303,0.015414306315644694
0.44999999999999973,1.5920141888871007,0.3,E,C,7.364346189613839e-06,1.7001219066303026e-05,0.2309821172618028,0.244587913873694,0.2939254863997711,0.013605796611891208
0.4999999999999998,1.673638501797529,0.3,E,C,2.868517069532326e-06,1.148620266391728e-05,0.24021871583717203,0.262062945260308,0.30956221150773,0.021844229423135963
-0.5,0.6187833918061408,0.4,E,P,0.0014796093114441077,0.0015643720767370634,0.3888866282179636,0.39225810482011003,0.5273444048364851,0.003371476602146428
-0.45,0.6505090947233165,0.4,E,P,0.0020458885382774647,0.0024234291270622526,0.37346015108172764,0.3844581355796313,0.5029674911808066,0.010997984497903679
-0.4,0.6838614092123558,0.4,E,P,0.0028377872495481595,0.002959860714565874,0.3574153115412545,0.3602269164490333,0.47724182536269777,0.0028116049077788197
-0.35000000000000003,0.7189237334319262,0.4,E,P,0.003951030305314307,0.00449365055942115,0.3406815820964829,0.34998830469847797,0.44992776954089975,0.009306722601995054
-0.30000000000000004,0.7557837414557255,0.4,E,P,0.005526268213731663,0.005696923662395745,0.32317863557935894,0.32548053642759295,0.42071968129527637,0.0023019008482340064
-0.25000000000000006,0.794533602503334,0.4,E,P,0.007773797768189176,0.008526752304714764,0.3048183235769782,0.31253283417714106,0.3892301687704145,0.007714510600162872
-0.20000000000000007,0.835270211411272,0.4,E,P,0.011015357868493614,0.01124336873971844,0.2855133577877801,0.2873579290090186,0.3549870355086166,0.001844571221238489
-0.15000000000000008,0.8780954309205612,0.4,E,P,0.015758337747816563,0.016744526559556484,0.2652047515948395,0.2714538533628016,0.31749010325390264,0.006249101767962062
-0.10000000000000009,0.9231163463866356,0.4,E,P,0.022834368436542275,0.02311607124103489,0.24394242792326307,0.24539304424511446,0.2764827653792959,0.0014506163218513946
-0.0500000000000001,0.970445533548508,0.4,E,P,0.033663981452458726,0.03481764691569361,0.22211666106662944,0.2271169587304404,0.23288345029855498,0.005000297663810965
-1.1102230246251565e-16,1.0202013400267556,0.4,E,P,0.05069754759078022,0.05099390633367275,0.2010663696363987,0.20224332693706762,0.1912008020437871,0.0011769573006689127
0.04999999999999982,1.0725081812542163,0.4,E,C,0.02628786347325757,0.027326300391060793,0.18406048837880037,0.18846056932758004,0.16224395356482613,0.004400080948779667
0.09999999999999987,1.1274968515793755,0.4,E,C,0.011639492022485237,0.01186735024645379,0.17522552740572986,0.17651436149208463,0.156126383628196,0.0012888340863547731
0.1499999999999999,1.1853048513203654,0.4,E,C,0.004793506058436051,0.005386905670406046,0.1747681597696929,0.18010779536322094,0.16802826733040294,0.0053396355935280415
0.19999999999999984,1.2460767305873806,0.4,E,C,0.0019632218116356036,0.002082150576519179,0.17940699423000903,0.18139246895869535,0.18676293606059452,0.0019854747286863206
