,0
0.0,1.0
0.001,7.38905609893065
0.002,7.38905609893065
0.003,7.38905609893065
0.004,7.38905609893065
0.005,7.38905609893065
0.006,7.38905609893065
0.007,7.38905609893065
0.008,7.38905609893065
0.009000000000000001,7.38905609893065
0.01,7.38905609893065
0.011,7.38905609893065
0.012,7.38905609893065
0.013000000000000001,7.38905609893065
0.014,7.38905609893065
0.015,7.38905609893065
0.016,7.38905609893065
0.017,7.38905609893065
0.018000000000000002,7.38905609893065
0.019,7.38905609893065
0.02,7.38905609893065
0.021,7.38905609893065
0.022,7.38905609893065
0.023,7.38905609893065
0.024,7.38905609893065
0.025,7.38905609893065
0.026000000000000002,7.38905609893065
0.027,7.38905609893065
0.028,7.38905609893065
0.029,7.38905609893065
0.03,7.38905609893065
0.031,7.38905609893065
0.032,7.38905609893065
0.033,7.38905609893065
0.034,7.38905609893065
0.035,7.38905609893065
0.036000000000000004,7.38905609893065
0.037,7.38905609893065
0.038,7.38905609893065
0.039,7.38905609893065
0.04,7.38905609893065
0.041,7.38905609893065
0.042,7.38905609893065
0.043000000000000003,7.38905609893065
0.044,7.38905609893065
0.045,7.38905609893065
0.046,7.38905609893065
0.047,7.38905609893065
0.048,7.38905609893065
0.049,7.38905609893065
0.05,7.38905609893065
0.051000000000000004,7.38905609893065
0.052000000000000005,7.38905609893065
0.053,7.38905609893065
0.054,7.38905609893065
0.055,7.38905609893065
0.056,7.38905609893065
0.057,7.38905609893065
0.058,7.38905609893065
0.059000000000000004,7.38905609893065
0.06,7.38905609893065
0.061,7.38905609893065
0.062,7.38905609893065
0.063,7.38905609893065
0.064,7.38905609893065
0.065,7.38905609893065
0.066,7.38905609893065
0.067,7.38905609893065
0.068,7.38905609893065
0.069,7.38905609893065
0.07,7.38905609893065
0.07100000000000001,7.38905609893065
0.07200000000000001,7.38905609893065
0.073,7.38905609893065
0.074,7.38905609893065
0.075,7.38905609893065
0.076,7.38905609893065
0.077,7.38905609893065
0.078,7.38905609893065
0.079,7.38905609893065
0.08,7.38905609893065
0.081,7.38905609893065
0.082,7.38905609893065
0.083,7.38905609893065
0.084,7.38905609893065
0.085,7.38905609893065
0.08600000000000001,7.38905609893065
0.08700000000000001,7.38905609893065
0.088,7.38905609893065
0.089,7.38905609893065
0.09,7.38905609893065
0.091,7.38905609893065
0.092,7.38905609893065
0.093,7.38905609893065
0.094,7.38905609893065
0.095,7.38905609893065
0.096,7.38905609893065
0.097,7.38905609893065
0.098,7.38905609893065
0.099,7.38905609893065
0.1,7.38905609893065
0.101,7.38905609893065
0.10200000000000001,7.38905609893065
0.10300000000000001,7.38905609893065
0.10400000000000001,7.38905609893065
0.105,7.38905609893065
0.106,7.38905609893065
0.107,7.38905609893065
