,0
0.0,1.0
0.001,0.1353352832366127
0.002,0.1353352832366127
0.003,0.1353352832366127
0.004,0.1353352832366127
0.005,0.1353352832366127
0.006,0.1353352832366127
0.007,0.1353352832366127
0.008,0.1353352832366127
0.009000000000000001,0.1353352832366127
0.01,0.1353352832366127
0.011,0.1353352832366127
0.012,0.1353352832366127
0.013000000000000001,0.1353352832366127
0.014,0.1353352832366127
0.015,0.1353352832366127
0.016,0.1353352832366127
0.017,0.1353352832366127
0.018000000000000002,0.1353352832366127
0.019,0.1353352832366127
0.02,0.1353352832366127
0.021,0.1353352832366127
0.022,0.1353352832366127
0.023,0.1353352832366127
0.024,0.1353352832366127
0.025,0.1353352832366127
0.026000000000000002,0.1353352832366127
0.027,0.1353352832366127
0.028,0.1353352832366127
0.029,0.1353352832366127
0.03,0.1353352832366127
0.031,0.1353352832366127
0.032,0.1353352832366127
0.033,0.1353352832366127
0.034,0.1353352832366127
0.035,0.1353352832366127
0.036000000000000004,0.1353352832366127
0.037,0.1353352832366127
0.038,0.1353352832366127
0.039,0.1353352832366127
0.04,0.1353352832366127
0.041,0.1353352832366127
0.042,0.1353352832366127
0.043000000000000003,0.1353352832366127
0.044,0.1353352832366127
0.045,0.1353352832366127
0.046,0.1353352832366127
0.047,0.1353352832366127
0.048,0.1353352832366127
0.049,0.1353352832366127
0.05,0.1353352832366127
0.051000000000000004,0.1353352832366127
0.052000000000000005,0.1353352832366127
0.053,0.1353352832366127
0.054,0.1353352832366127
0.055,0.1353352832366127
0.056,0.1353352832366127
0.057,0.1353352832366127
0.058,0.1353352832366127
0.059000000000000004,0.1353352832366127
0.06,0.1353352832366127
0.061,0.1353352832366127
0.062,0.1353352832366127
0.063,0.1353352832366127
0.064,0.1353352832366127
0.065,0.1353352832366127
0.066,0.1353352832366127
0.067,0.1353352832366127
0.068,0.1353352832366127
0.069,0.1353352832366127
0.07,0.1353352832366127
0.07100000000000001,0.1353352832366127
0.07200000000000001,0.1353352832366127
