#S0=1,r=0.05,nX=1000,nT=1000,x0=-2,x1=2,m=implicit,vs=SviPowerLaw(v0=0.09, v1=0.04, v2=0.04, k1=5, k2=0.1, rho=-0.5, eta=1, gam=0.5)
k,K,T,ex,pc,pxTrue,pxLatt,sigTrue,sigLatt,sigLV,sigErr
-0.5,0.6095709072963093,0.1,E,P,4.0236798786455e-05,4.935939981739499e-05,0.517879100703683,0.526958493544825,0.7172578095373775,0.009079392841142009
-0.48,0.62188505646502,0.1,E,P,5.1007160719985634e-05,6.175680405182247e-05,0.5086670823423004,0.5173173536079395,0.7037111359933573,0.008650271265639109
-0.45999999999999996,0.6344479679482281,0.1,E,P,6.469785681571054e-05,7.73493244732599e-05,0.4992879245812024,0.5075187919680717,0.6898870041215545,0.00823086738686929
-0.43999999999999995,0.6472646670780345,0.1,E,P,8.211427747994806e-05,9.698442194431624e-05,0.4897323827908628,0.49755356166843534,0.675767146650657,0.007821178877572554
-0.41999999999999993,0.6603402807049829,0.1,E,P,0.00010428907362364989,0.00012174197679079308,0.47999035201057133,0.4874115491840331,0.6613311831897286,0.007421197173461791
-0.3999999999999999,0.6736800392488675,0.1,E,P,0.0001325483414491558,0.00015300068893038966,0.47005075514160605,0.47708166321105067,0.6465562653803183,0.007030908069444619
-0.3799999999999999,0.6872892787909722,0.1,E,P,0.00016859795591560214,0.0001925244659212008,0.4599014129509782,0.46655170535633905,0.6314166438423485,0.006650292405360858
-0.3599999999999999,0.7011734432085724,0.1,E,P,0.00021463658318468488,0.00024257524602965843,0.449528892561937,0.45580821942288113,0.61588313576451,0.006279326860944123
-0.33999999999999986,0.7153380863525599,0.1,E,P,0.0002735042119208443,0.00030606098322874797,0.4389183305676217,0.44483631545621904,0.599922465359467,0.00591798488859735
-0.31999999999999984,0.7297888742690568,0.1,E,P,0.000348878270833708,0.0003867307091705311,0.428053226393554,0.43361946421914965,0.5834964405234323,0.005566237825595677
-0.2999999999999998,0.7445315874659094,0.1,E,P,0.0004455339670460289,0.0004894331022018435,0.4169152011942925,0.4221392574413872,0.5665609171918631,0.0052240562470947105
-0.2799999999999998,0.7595721232249685,0.1,E,P,0.0005696920366271534,0.0006204614809038957,0.4054837176974842,0.41037512934959935,0.5490644872633765,0.004891411652115152
-0.2599999999999998,0.7749164979610811,0.1,E,P,0.0007294866687672474,0.0007880176170531548,0.3937357576166574,0.39830403623979926,0.5309468059159921,0.004568278623141853
-0.23999999999999977,0.7905708496287357,0.1,E,P,0.0009356006011992934,0.0010028408739367414,0.381645456788896,0.3859000944678253,0.5121364498656574,0.004254637678929307
-0.21999999999999975,0.806541440177327,0.1,E,P,0.0012021360260039682,0.0012790706465348758,0.36918370660376326,0.37313418577681545,0.49254817259844635,0.00395047917305219
-0.19999999999999973,0.8228346580560185,0.1,E,P,0.0015478236648756624,0.0016354435624527308,0.35631774885067347,0.35997355766942823,0.4720794065806433,0.003655808818754769
-0.17999999999999972,0.8394570207692075,0.1,E,P,0.0019977263898982188,0.0020969805824187205,0.3430108309477627,0.3463814867818945,0.45060588710330757,0.0033706558341318194
-0.1599999999999997,0.8564151774836136,0.1,E,P,0.002585682999062192,0.002697407883438008,0.3292220736595588,0.332317159134302,0.42797642177152595,0.0030950854747431866
-0.13999999999999968,0.8737159116880346,0.1,E,P,0.0033578901471587683,0.0034827070769499987,0.3149068872894979,0.3177361065413527,0.40400732353356705,0.0028292192518548087
-0.11999999999999966,0.8913661439068316,0.1,E,P,0.0043782897703686235,0.004516458587211076,0.3000186775181684,0.3025919468718276,0.3784784325658393,0.002573269353659202
-0.09999999999999964,0.9093729344682316,0.1,E,P,0.005736920811250813,0.005888132016851025,0.2845134988150079,0.2868410999022687,0.3511364354890881,0.0023276010872607666
-0.07999999999999963,0.9277434863285531,0.1,E,P,0.007563309889208219,0.007726391768157457,0.2683614467652657,0.27045430208050353,0.32172103284927345,0.0020928553152378404
-0.05999999999999961,0.9464851479534842,0.1,E,P,0.010048659872448516,0.010221172568845378,0.2515736476261575,0.25344386091485177,0.2900541058647811,0.0018702132886942446
-0.03999999999999959,0.9656054162575668,0.1,E,P,0.013483315983901614,0.013661023119237784,0.23426559191913773,0.2359276357983226,0.25628795776971286,0.0016620438791848657
-0.019999999999999574,0.985111939603063,0.1,E,P,0.018317714033100445,0.01849406033829077,0.21680210952583398,0.218275815189289,0.22150257675272464,0.0014737056634550327
4.440892098500626e-16,1.0050125208594014,0.1,E,C,0.025238732530730248,0.02542073619832793,0.20009208958044417,0.20153549719726718,0.18881711907573345,0.001443407616823017
0.020000000000000462,1.025315120524429,0.1,E,C,0.014948703136374456,0.015111883106064232,0.18595102875881298,0.18730790673847278,0.1642165981653353,0.001356877979659804
0.04000000000000048,1.0460278599087172,0.1,E,C,0.007928304366784893,0.008067522254484294,0.17671484746205893,0.17811010807343433,0.15382340037308959,0.001395260611375404
0.0600000000000005,1.067159024384193,0.1,E,C,0.003916890441023715,0.0040294278234065655,0.17334434799833795,0.1749123492819681,0.15757487999621914,0.0015680012836301604
0.08000000000000052,1.0887170666983992,0.1,E,C,0.0018898418937564772,0.0019749826259928814,0.17460317833643227,0.17643607110488893,0.16965707266694732,0.001832892768456662
0.10000000000000053,1.1107106103557056,0.1,E,C,0.000913711659687917,0.0009746025457339045,0.1786574862266403,0.1808165834162075,0.18482806527720325,0.002159097189567194
0.12000000000000055,1.133148453066827,0.1,E,C,0.00044626829534972085,0.00048817487472258323,0.18420321349169808,0.18674111575165261,0.20049025935276588,0.0025379022599545387
0.14000000000000057,1.1560395702680222,0.1,E,C,0.0002203718504940979,0.00024850162960516573,0.19049799288804703,0.19346791219502465,0.21568291237461026,0.0029699193069776253
0.1600000000000006,1.1793931187113913,0.1,E,C,0.00010989026685955047,0.0001284656600678499,0.1971413937034578,0.20060034450041253,0.23013412696695904,0.0034589507969547406
0.1800000000000006,1.203218440127696,0.1,E,C,5.5249919804158274e-05,6.73835602384368e-05,0.2039168668499996,0.20792704414908184,0.2438210157888882,0.004010177299082235
0.20000000000000062,1.2275250649631781,0.1,E,C,2.796837408258704e-05,3.5837700290566356e-05,0.21070552771698473,0.215335095569886,0.25680020232844675,0.0046295678529012785
0.22000000000000064,1.252322716191865,0.1,E,C,1.4238595624246134e-05,1.931930475102906e-05,0.21744146135354697,0.22276502318037347,0.2691467502819983,0.005323561826826501
0.24000000000000066,1.2776213132048875,0.1,E,C,7.2833622631036815e-06,1.0555322245166213e-05,0.22408830944275082,0.230187083703012,0.28093343602689214,0.006098774260261175
0.2600000000000007,1.3034309757783695,0.1,E,C,3.740613952762662e-06,5.84561473912434e-06,0.23062665155074588,0.237588309491928,0.2922246898888376,0.0069616579411821145
0.2800000000000007,1.3297620281214744,0.1,E,C,1.927724332871194e-06,3.2822423720709573e-06,0.23704698335527583,0.244965093748705,0.30307572873756167,0.007918110393429184
0.3000000000000007,1.3566250030062248,0.1,E,C,9.963960987123722e-07,1.8690277140407704e-06,0.24334568956957603,0.25231873062595694,0.3135333833272556,0.008973041056380915
0.32000000000000073,1.3840306459807523,0.1,E,C,5.163405671371191e-07,1.0796340973495727e-06,0.2495226721949511,0.2596526063560775,0.3236373422128245,0.010129934161126397
0.34000000000000075,1.41198991966766,0.1,E,C,2.6817570221896155e-07,6.327385600730871e-07,0.25557992220847,0.2669703798383151,0.3334213659516084,0.011390457629845141
0.36000000000000076,1.440514008149218,0.1,E,C,1.3956185765249288e-07,3.7624170720524687e-07,0.261520643998714,0.27427481810462595,0.34291433753955036,0.012754174105911953
0.3800000000000008,1.4696143214411452,0.1,E,C,7.275819836772993e-08,2.2695187775732349e-07,0.2673487116117549,0.2815671149495635,0.352141129228001,0.014218403337808605
0.4000000000000008,1.499302500056768,0.1,E,C,3.7991254044366826e-08,1.3882518867190406e-07,0.2730683284007078,0.28884659349684016,0.3611233040610565,0.015778265096132338
0.4200000000000008,1.5295904196633798,0.1,E,C,1.986563582177548e-08,8.606566406816074e-08,0.2786838135949362,0.2961107163058121,0.36987967989490217,0.01742690271087588
0.44000000000000083,1.5604901958326678,0.1,E,C,1.0401091769030557e-08,5.403861621465506e-08,0.2841994692265252,0.30335532623834843,0.3784267827840665,0.019155857011823207
0.46000000000000085,1.5920141888871024,0.1,E,C,5.4520717028710044e-09,3.433352420889671e-08,0.2896194985165483,0.31057503600984016,0.38677921262912013,0.020955537493291876
0.48000000000000087,1.6241750088442306,0.1,E,C,2.8609193988502883e-09,2.2052626433857206e-08,0.2949479574828386,0.3177636851530263,0.39494993957146873,0.02281572767018769
0.5000000000000009,1.656985520460852,0.1,E,C,1.5026989625804825e-09,1.4305334111147106e-08,0.30018872809039304,0.32491479383767014,0.4029505457045822,0.024726065747277093
