Contract Name,Type,Put/Call,Status,Maturity (Day),Maturity (BDay),Maturity (Year),Contract Size,Strike,Bid,Bid Volume,Ask,Ask Volume,Last Price,Open Price,High Price,Low Price,Close Price,Open Interest,Volume,Turnover,Implied Vol,Premium,Delta,Gamma,Vega,Theta,Rho
US.QQQ220420P332000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,332.0,1.9,16,1.95,76,1.94,0.82,1.98,0.82,0.82,392,759,101019.0,26.969,2.473,-0.275,0.029,0.138,-0.351,-0.014
US.QQQ220420P333000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,333.0,2.15,169,2.21,55,2.2,0.87,2.23,0.8,0.92,569,336,49331.0,26.645,2.254,-0.304,0.031,0.144,-0.365,-0.015
US.QQQ220420P334000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,334.0,2.44,60,2.5,47,2.52,1.05,2.52,1.0,1.03,499,1016,199842.0,26.365,2.053,-0.335,0.033,0.151,-0.378,-0.017
US.QQQ220420P335000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,335.0,2.76,76,2.82,8,2.8,1.07,2.86,0.99,1.19,766,2778,614293.0,26.079,1.84,-0.368,0.034,0.156,-0.389,-0.018
US.QQQ220420P336000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,336.0,3.11,50,3.18,64,3.15,1.27,3.17,1.24,1.35,963,1691,399135.0,25.806,1.648,-0.403,0.036,0.16,-0.396,-0.02
US.QQQ220420P337000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,337.0,3.5,32,3.57,62,3.53,1.69,3.55,1.69,1.47,652,1792,504198.0,25.535,1.465,-0.439,0.037,0.163,-0.4,-0.022
US.QQQ220420P338000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,338.0,3.9,95,4.01,81,3.92,1.48,4.02,1.48,1.76,1480,15358,4367838.0,25.225,1.285,-0.477,0.038,0.165,-0.399,-0.024
US.QQQ220420P339000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,339.0,4.36,61,4.44,6,4.48,1.86,4.48,1.75,1.95,899,7557,2725947.0,24.839,1.155,-0.515,0.038,0.165,-0.393,-0.026
US.QQQ220420P340000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,340.0,4.85,51,4.96,6,4.93,2.05,5.02,1.9,2.2,2439,7724,2690200.0,24.581,0.992,-0.555,0.038,0.163,-0.385,-0.028
US.QQQ220420P341000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,341.0,5.34,182,5.55,162,5.4,2.21,5.4,2.19,2.46,658,1823,727013.0,24.294,0.836,-0.594,0.038,0.16,-0.373,-0.03
US.QQQ220420P342000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,342.0,5.91,216,6.13,140,6.0,2.58,6.13,2.33,2.78,902,2951,1227883.0,23.975,0.718,-0.634,0.037,0.155,-0.356,-0.032
US.QQQ220420P343000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,343.0,6.53,199,6.77,157,6.6,2.92,6.6,2.68,3.07,1069,3702,1627586.0,23.753,0.599,-0.672,0.036,0.149,-0.337,-0.034
US.QQQ220420P344000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,344.0,7.19,199,7.42,88,7.28,3.33,7.34,3.06,3.48,3018,2946,1786347.0,23.434,0.505,-0.71,0.035,0.141,-0.313,-0.036
US.QQQ220420P345000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,345.0,7.91,209,8.14,113,8.0,3.7,8.08,3.32,3.8,2257,1947,1096374.0,23.308,0.422,-0.745,0.033,0.132,-0.29,-0.037
US.QQQ220420P346000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,346.0,8.66,188,8.86,27,8.75,4.16,8.75,3.87,4.27,945,1460,878131.0,23.026,0.348,-0.779,0.031,0.122,-0.262,-0.039
US.QQQ220420P347000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,347.0,9.46,179,9.69,89,9.5,4.49,9.5,4.37,4.62,775,255,163794.0,23.139,0.274,-0.807,0.028,0.113,-0.241,-0.04
US.QQQ220420P348000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,348.0,10.29,201,10.5,50,10.4,4.84,10.4,4.84,5.1,784,291,223665.0,23.06,0.245,-0.834,0.025,0.102,-0.216,-0.042
US.QQQ220420P349000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,349.0,11.13,191,11.38,50,10.65,5.3,10.65,5.3,5.72,12,200,186833.0,23.13,0.023,-0.857,0.023,0.092,-0.193,-0.043
US.QQQ220420P350000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,350.0,12.03,195,12.26,50,12.11,6.2,12.27,5.85,6.25,2477,873,857997.0,23.311,0.159,-0.877,0.02,0.083,-0.174,-0.043
US.QQQ220420P351000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,351.0,12.96,184,13.19,84,12.95,6.66,12.95,6.66,6.3,35,59,64338.0,23.804,0.112,-0.891,0.018,0.076,-0.161,-0.044
US.QQQ220420P352000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,352.0,13.89,189,14.11,50,13.54,7.52,13.54,7.5,7.45,1286,437,480212.0,24.089,-0.008,-0.906,0.016,0.069,-0.145,-0.045
US.QQQ220420P353000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,353.0,14.84,180,15.07,87,14.15,9.93,14.25,9.93,7.48,10,72,90395.0,24.676,-0.124,-0.916,0.015,0.063,-0.136,-0.045
US.QQQ220420P354000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,354.0,15.8,185,16.01,50,15.91,10.39,15.91,10.39,9.1,895,412,493984.0,25.076,0.1,-0.926,0.013,0.057,-0.124,-0.045
US.QQQ220420P355000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,355.0,16.77,179,16.95,29,15.23,9.84,15.5,9.1,9.59,967,197,249024.0,25.44,-0.395,-0.935,0.011,0.052,-0.112,-0.045
US.QQQ220420P356000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,356.0,17.74,172,17.98,123,17.5,12.0,17.5,12.0,10.2,443,86,121256.0,26.596,-0.02,-0.937,0.011,0.05,-0.113,-0.046
US.QQQ220420P357000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,357.0,18.72,158,18.95,50,12.25,12.25,0.0,0.0,12.25,4,0,0.0,27.221,-1.867,-0.943,0.01,0.046,-0.107,-0.046
US.QQQ220420P358000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,358.0,19.71,163,19.92,50,18.24,16.74,18.61,16.74,13.29,458,22,39422.0,27.892,-0.392,-0.948,0.009,0.043,-0.101,-0.046
US.QQQ220420P359000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,359.0,20.69,180,20.91,84,17.59,15.41,17.59,15.41,12.6,15,14,24190.0,28.63,-0.88,-0.952,0.008,0.041,-0.097,-0.046
US.QQQ220420P360000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,360.0,21.68,167,21.91,101,21.59,16.38,21.59,16.38,13.58,745,361,715598.0,29.58,0.005,-0.954,0.007,0.039,-0.096,-0.046
US.QQQ220420P361000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,361.0,22.67,50,22.91,118,20.06,20.06,0.0,0.0,20.06,1,0,0.0,30.513,-0.741,-0.956,0.007,0.038,-0.095,-0.046
US.QQQ220420P362000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,362.0,23.67,194,23.9,112,23.77,19.66,23.77,19.64,16.81,800,16,32721.0,31.429,0.059,-0.958,0.006,0.036,-0.094,-0.046
US.QQQ220420P363000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,363.0,24.66,50,24.85,50,24.4,24.4,24.4,24.4,15.9,4,1,2440.0,31.602,-0.05,-0.963,0.006,0.033,-0.084,-0.046
US.QQQ220420P364000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,364.0,25.65,50,25.84,50,21.63,21.63,21.63,21.63,17.9,312,1,2163.0,32.3,-1.164,-0.965,0.005,0.031,-0.081,-0.046
US.QQQ220420P365000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,365.0,26.65,169,26.88,98,26.63,24.52,26.63,24.52,18.78,334,317,790685.0,33.927,0.017,-0.963,0.005,0.032,-0.089,-0.046
US.QQQ220420P366000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,366.0,27.64,153,27.83,23,24.12,24.12,24.12,24.12,21.29,306,36,86832.0,33.948,-1.019,-0.968,0.005,0.029,-0.078,-0.046
US.QQQ220420P367000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,367.0,28.64,150,28.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35.436,-8.441,-0.967,0.004,0.03,-0.084,-0.046
US.QQQ220420P368000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,368.0,29.64,50,29.86,50,20.71,20.71,0.0,0.0,20.71,662,0,0.0,36.414,-2.617,-0.968,0.004,0.029,-0.085,-0.046
US.QQQ220420P369000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,369.0,30.64,50,30.87,50,27.5,27.5,27.5,27.5,22.02,3,1,2750.0,37.557,-0.907,-0.968,0.004,0.029,-0.087,-0.046
US.QQQ220420P370000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,370.0,31.63,150,31.87,50,29.0,27.8,29.0,27.8,25.41,224,5,14330.0,38.35,-0.759,-0.969,0.004,0.028,-0.086,-0.046
US.QQQ220420P371000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,371.0,32.64,50,32.82,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,38.567,-9.623,-0.972,0.003,0.026,-0.078,-0.046
US.QQQ220420P372000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,372.0,33.63,186,33.85,50,26.83,26.83,0.0,0.0,26.83,157,0,0.0,39.891,-1.991,-0.971,0.003,0.026,-0.083,-0.046
US.QQQ220420P373000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,373.0,34.63,50,34.85,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,40.831,-10.214,-0.972,0.003,0.026,-0.083,-0.046
US.QQQ220420P374000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,374.0,35.63,50,35.87,50,29.21,29.21,0.0,0.0,29.21,14,0,0.0,42.148,-1.879,-0.971,0.003,0.026,-0.088,-0.046
US.QQQ220420P375000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,375.0,36.63,50,36.87,50,29.78,29.78,0.0,0.0,29.78,51,0,0.0,43.083,-2.006,-0.972,0.003,0.026,-0.088,-0.046
US.QQQ220420P376000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,376.0,37.63,50,37.87,50,31.14,31.14,0.0,0.0,31.14,18,0,0.0,44.012,-1.899,-0.972,0.003,0.025,-0.088,-0.046
US.QQQ220420P377000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,377.0,38.63,50,38.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44.33,-11.396,-0.975,0.003,0.024,-0.082,-0.046
US.QQQ220420P378000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,378.0,39.62,50,39.84,50,35.23,35.23,0.0,0.0,35.23,35,0,0.0,45.027,-1.282,-0.975,0.003,0.023,-0.081,-0.046
US.QQQ220420P379000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,379.0,40.62,50,40.85,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46.144,-11.987,-0.975,0.002,0.023,-0.083,-0.046
US.QQQ220420P380000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,380.0,41.62,50,41.84,50,34.75,34.75,0.0,0.0,34.75,24,0,0.0,46.825,-2.015,-0.976,0.002,0.022,-0.081,-0.046
US.QQQ220420P381000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,381.0,42.62,50,42.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,47.717,-12.578,-0.977,0.002,0.022,-0.082,-0.046
US.QQQ220420P382000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,382.0,43.63,50,43.87,50,38.4,38.4,0.0,0.0,38.4,2,0,0.0,49.477,-1.527,-0.975,0.002,0.023,-0.091,-0.047
US.QQQ220420P383000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,383.0,44.62,50,44.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,49.486,-13.169,-0.977,0.002,0.021,-0.082,-0.046
US.QQQ220420P384000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,384.0,45.63,50,45.86,50,31.76,31.76,0.0,0.0,31.76,4,0,0.0,51.041,-4.08,-0.976,0.002,0.022,-0.089,-0.047
US.QQQ220420P385000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,385.0,46.62,50,46.84,50,25.96,25.96,0.0,0.0,25.96,4,0,0.0,51.237,-6.089,-0.978,0.002,0.021,-0.083,-0.047
US.QQQ220420P386000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,386.0,47.62,50,47.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.106,-14.056,-0.978,0.002,0.021,-0.083,-0.047
US.QQQ220420P387000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,387.0,48.63,50,48.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53.673,-14.351,-0.977,0.002,0.021,-0.09,-0.047
US.QQQ220420P388000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,388.0,49.62,50,49.84,50,45.79,45.79,0.0,0.0,45.79,3,0,0.0,53.831,-1.116,-0.979,0.002,0.02,-0.084,-0.047
US.QQQ220420P389000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,389.0,50.62,50,50.84,50,21.6,21.6,0.0,0.0,21.6,1,0,0.0,54.687,-8.56,-0.979,0.002,0.02,-0.084,-0.047
US.QQQ220420P390000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,390.0,51.63,50,51.86,50,47.25,47.25,47.25,47.25,42.85,5,1,4725.0,56.265,-1.276,-0.978,0.002,0.021,-0.091,-0.047
US.QQQ220420P391000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,391.0,52.62,50,52.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,56.387,-15.533,-0.98,0.002,0.019,-0.084,-0.047
US.QQQ220420P392000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,392.0,53.63,50,53.86,50,23.24,23.24,0.0,0.0,23.24,0,0,0.0,57.973,-8.961,-0.979,0.002,0.02,-0.091,-0.047
US.QQQ220420P393000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,393.0,54.62,50,54.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,58.071,-16.124,-0.98,0.001,0.019,-0.085,-0.047
US.QQQ220420P394000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,394.0,55.63,50,55.87,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,59.907,-16.419,-0.979,0.002,0.02,-0.094,-0.047
US.QQQ220420P395000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,395.0,56.62,50,56.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,59.74,-16.715,-0.981,0.001,0.019,-0.085,-0.047
US.QQQ220420P396000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,396.0,57.63,50,57.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61.34,-17.01,-0.979,0.001,0.019,-0.092,-0.047
US.QQQ220420P397000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,397.0,58.63,50,58.87,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,62.423,-17.306,-0.979,0.001,0.02,-0.095,-0.048
US.QQQ220420P398000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,398.0,59.63,50,59.86,50,35.23,35.23,0.0,0.0,35.23,4,0,0.0,63.002,-7.192,-0.98,0.001,0.019,-0.093,-0.048
US.QQQ220420P399000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,399.0,60.62,50,60.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,63.033,-17.897,-0.981,0.001,0.018,-0.086,-0.047
US.QQQ220420P400000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,400.0,61.62,50,61.84,50,48.16,48.16,0.0,0.0,48.16,1,0,0.0,63.847,-3.962,-0.982,0.001,0.018,-0.087,-0.047
US.QQQ220420P401000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,401.0,62.62,50,62.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,64.658,-18.488,-0.982,0.001,0.018,-0.087,-0.047
US.QQQ220420P402000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,402.0,63.62,50,63.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,65.465,-18.783,-0.982,0.001,0.017,-0.087,-0.047
US.QQQ220420P403000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,403.0,64.62,50,64.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66.269,-19.079,-0.982,0.001,0.017,-0.087,-0.047
US.QQQ220420P404000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,404.0,65.62,50,65.84,50,41.9,41.9,0.0,0.0,41.9,0,0,0.0,67.07,-6.994,-0.982,0.001,0.017,-0.087,-0.047
US.QQQ220420P405000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,405.0,66.62,50,66.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,67.867,-19.67,-0.982,0.001,0.017,-0.088,-0.048
US.QQQ220420P406000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,406.0,67.62,50,67.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,69.229,-19.965,-0.982,0.001,0.017,-0.093,-0.048
US.QQQ220420P407000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,407.0,68.63,50,68.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,70.303,-20.261,-0.982,0.001,0.018,-0.095,-0.048
US.QQQ220420P408000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,408.0,69.62,50,69.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,70.817,-20.556,-0.982,0.001,0.017,-0.093,-0.048
US.QQQ220420P409000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,409.0,70.62,50,70.84,50,42.69,42.69,0.0,0.0,42.69,0,0,0.0,71.025,-8.238,-0.983,0.001,0.016,-0.088,-0.048
US.QQQ220420P410000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,410.0,71.62,50,71.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,71.806,-21.147,-0.983,0.001,0.016,-0.089,-0.048
US.QQQ220420P411000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,411.0,72.62,50,72.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,72.584,-21.443,-0.983,0.001,0.016,-0.089,-0.048
US.QQQ220420P412000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,412.0,73.62,50,73.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,73.36,-21.738,-0.983,0.001,0.016,-0.089,-0.048
US.QQQ220420P413000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,413.0,74.62,50,74.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,74.732,-22.034,-0.983,0.001,0.017,-0.094,-0.048
US.QQQ220420P414000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,414.0,75.62,50,75.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,74.902,-22.329,-0.984,0.001,0.016,-0.089,-0.048
US.QQQ220420P415000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,415.0,76.62,50,76.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,76.276,-22.625,-0.983,0.001,0.016,-0.094,-0.048
US.QQQ220420P416000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,416.0,77.62,50,77.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,77.044,-22.92,-0.983,0.001,0.016,-0.095,-0.048
US.QQQ220420P417000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,417.0,78.62,50,78.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,77.192,-23.216,-0.984,0.001,0.015,-0.09,-0.048
US.QQQ220420P418000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,418.0,79.62,50,79.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,78.571,-23.511,-0.984,0.001,0.016,-0.095,-0.048
US.QQQ220420P419000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,419.0,80.62,50,80.86,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,79.331,-23.806,-0.984,0.001,0.016,-0.095,-0.049
US.QQQ220420P420000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,420.0,81.62,50,81.84,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,79.458,-24.102,-0.985,0.001,0.015,-0.09,-0.048
US.QQQ220420P430000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,430.0,91.62,50,91.87,50,63.59,63.59,0.0,0.0,63.59,0,0,0.0,87.829,-8.267,-0.985,0.001,0.015,-0.099,-0.049
US.QQQ220420P440000,AMERICAN,Put,NORMAL,5,4,0.015873015873015872,100.0,440.0,101.61,12,101.89,12,0.0,0.0,0.0,0.0,0.0,0,0,0.0,95.348,-30.012,-0.985,0.0,0.014,-0.103,-0.05
US.QQQ220422C190000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,190.0,148.11,13,148.4,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,132.987,-43.858,0.998,0.0,0.002,-0.011,0.018
US.QQQ220422C200000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,200.0,138.11,16,138.4,10,0.0,0.0,0.0,0.0,0.0,0,0,0.0,115.776,-40.903,0.999,0.0,0.001,-0.004,0.013
US.QQQ220422C210000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,210.0,128.11,16,128.4,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,110.86,-37.948,0.998,0.0,0.002,-0.01,0.021
US.QQQ220422C215000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,215.0,123.11,16,123.41,13,0.0,0.0,0.0,0.0,0.0,0,0,0.0,103.381,-36.471,0.998,0.0,0.001,-0.007,0.019
US.QQQ220422C220000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,220.0,118.11,16,118.4,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,103.805,-34.993,0.997,0.0,0.003,-0.015,0.026
US.QQQ220422C225000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,225.0,113.11,16,113.41,13,98.05,98.05,0.0,0.0,98.05,0,0,0.0,95.496,-4.544,0.998,0.0,0.002,-0.01,0.023
US.QQQ220422C230000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,230.0,108.12,13,108.4,13,93.16,93.16,0.0,0.0,93.16,0,0,0.0,88.577,-4.512,0.998,0.0,0.002,-0.007,0.021
US.QQQ220422C235000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,235.0,103.12,13,103.41,16,0.0,0.0,0.0,0.0,0.0,0,0,0.0,83.849,-30.561,0.998,0.0,0.002,-0.007,0.022
US.QQQ220422C240000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,240.0,98.18,50,98.39,50,102.94,102.94,0.0,0.0,102.94,8,0,0.0,83.914,1.332,0.997,0.0,0.004,-0.015,0.029
US.QQQ220422C245000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,245.0,93.16,50,93.4,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,76.354,-27.606,0.997,0.0,0.003,-0.01,0.027
US.QQQ220422C250000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,250.0,88.15,50,88.4,50,92.33,92.33,92.33,92.33,92.33,0,3,27699.0,67.88,1.152,0.998,0.0,0.001,-0.004,0.019
US.QQQ220422C255000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,255.0,83.18,50,83.4,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,67.483,-24.652,0.997,0.0,0.003,-0.009,0.028
US.QQQ220422C260000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,260.0,78.19,50,78.41,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61.542,-23.174,0.998,0.0,0.002,-0.007,0.026
US.QQQ220422C265000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,265.0,73.2,27,73.41,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,60.033,-21.697,0.997,0.0,0.004,-0.011,0.033
US.QQQ220422C270000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,270.0,68.2,50,68.42,50,77.34,77.34,0.0,0.0,77.34,28,0,0.0,58.394,2.632,0.995,0.0,0.006,-0.018,0.038
US.QQQ220422C275000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,275.0,63.21,50,63.43,50,77.76,77.76,0.0,0.0,77.76,5,0,0.0,54.704,4.234,0.994,0.0,0.007,-0.02,0.041
US.QQQ220422C280000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,280.0,58.2,50,58.44,50,61.17,61.17,0.0,0.0,61.17,24,0,0.0,50.947,0.809,0.993,0.0,0.008,-0.021,0.043
US.QQQ220422C285000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,285.0,53.23,50,53.44,50,80.29,80.29,0.0,0.0,80.29,16,0,0.0,46.064,7.936,0.993,0.0,0.008,-0.019,0.043
US.QQQ220422C288000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,288.0,50.23,50,50.45,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44.536,-14.901,0.992,0.0,0.01,-0.023,0.046
US.QQQ220422C290000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,290.0,48.22,50,48.46,50,48.24,48.24,0.0,0.0,48.24,2,0,0.0,46.472,-0.056,0.987,0.001,0.016,-0.04,0.05
US.QQQ220422C292000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,292.0,46.22,50,46.47,50,34.23,34.23,0.0,0.0,34.23,5,0,0.0,43.067,-3.604,0.989,0.001,0.014,-0.031,0.049
US.QQQ220422C294000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,294.0,44.23,50,44.48,50,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41.947,-13.128,0.987,0.001,0.016,-0.034,0.051
US.QQQ220422C295000,AMERICAN,Call,NORMAL,7,6,0.023809523809523808,100.0,295.0,43.24,50,43.48,50,55.09,55.09,0.0,0.0,55.09,48,0,0.0,31.843,3.445,0.998,0.0,0.002,-0.003,0.029
