"","Expiry","Texp","Strike","Bid","Ask","Fwd","CallMid"
"31","20050917",0.00383299110198494,1155,NA,0.388483227166653,1227.81970879442,NA
"32","20050917",0.00383299110198494,1160,0.3639273524695,0.449447039013657,1227.81970879442,67.9707613275287
"33","20050917",0.00383299110198494,1165,NA,0.389863269106777,1227.81970879442,NA
"34","20050917",0.00383299110198494,1170,0.31463752721401,0.413325480790633,1227.81970879442,58.0211121719495
"35","20050917",0.00383299110198494,1175,0.28986925887399,0.316213174979998,1227.81970879442,52.8952350609352
"36","20050917",0.00383299110198494,1180,0.289538366075037,0.342482299043864,1227.81970879442,48.0211121720084
"37","20050917",0.00383299110198494,1185,NA,0.278610454867601,1227.81970879442,NA
"38","20050917",0.00383299110198494,1190,0.23561850891143,0.25027881218848,1227.81970879442,37.9455859054199
"39","20050917",0.00383299110198494,1195,0.189367726004884,0.232420964627996,1227.81970879442,32.9455859055311
"40","20050917",0.00383299110198494,1200,0.192596795557468,0.210702819483808,1227.81970879442,28.0211121719466
"41","20050917",0.00383299110198494,1205,0.179128189072782,0.185784467492257,1227.81970879442,23.0966384385699
"42","20050917",0.00383299110198494,1210,0.152542892781888,0.162812549704687,1227.81970879442,18.1721647051504
"43","20050917",0.00383299110198494,1215,0.118045517473232,0.130732449932578,1227.81970879442,13.1973401272051
"44","20050917",0.00383299110198494,1220,0.103365421117646,0.108715577397339,1227.81970879442,8.52462061579297
"45","20050917",0.00383299110198494,1225,0.0739832435184669,0.0851082512499628,1227.81970879442,4.07844914930018
"46","20050917",0.00383299110198494,1230,0.0806427619218671,0.098114641176719,1227.81970879442,1.7622795521487
"47","20050917",0.00383299110198494,1235,0.07960661709974,0.0888940591803237,1227.81970879442,0.427982177978762
"48","20050917",0.00383299110198494,1240,0.0964675477270162,0.107668969748163,1227.81970879442,0.201403377673586
"49","20050917",0.00383299110198494,1245,0.127066108133071,0.180242399099342,1227.81970879442,0.427982176878238
"50","20050917",0.00383299110198494,1250,0.131840577986169,0.146136925348714,1227.81970879442,0.0755262666966754
"51","20050917",0.00383299110198494,1255,NA,0.173138462731047,1227.81970879442,NA
"52","20050917",0.00383299110198494,1260,NA,0.181284125163036,1227.81970879442,NA
"53","20050917",0.00383299110198494,1265,NA,0.205231973257191,1227.81970879442,NA
"54","20050917",0.00383299110198494,1270,NA,0.22876279183714,1227.81970879442,NA
"55","20050917",0.00383299110198494,1275,NA,0.251926121297566,1227.81970879442,NA
"56","20050917",0.00383299110198494,1280,NA,0.274759993942034,1227.81970879442,NA
"57","20050917",0.00383299110198494,1285,NA,0.297294499347738,1227.81970879442,NA
"58","20050917",0.00383299110198494,1290,NA,0.319554025651485,1227.81970879442,NA
"59","20050917",0.00383299110198494,1295,NA,0.341558737733245,1227.81970879442,NA
"60","20050917",0.00383299110198494,1300,NA,0.363325587701144,1227.81970879442,NA
"61","20050917",0.00383299110198494,1310,NA,0.406201543105895,1227.81970879442,NA
"62","20050917",0.00383299110198494,1325,NA,0.469036051676807,1227.81970879442,NA
"63","20050917",0.00383299110198494,1350,NA,0.570348796339822,1227.81970879442,NA
"64","20050917",0.00383299110198494,1375,NA,0.667999279705879,1227.81970879442,NA
"65","20050917",0.00383299110198494,1400,NA,0.762470967621601,1227.81970879442,NA
"66","20050917",0.00383299110198494,1425,NA,0.85411117734162,1227.81970879442,NA
"67","20050917",0.00383299110198494,1450,NA,0.94318491350312,1227.81970879442,NA
"68","20050917",0.00383299110198494,1475,NA,1.02990331362764,1227.81970879442,NA
"69","20050917",0.00383299110198494,1500,NA,1.11444011230351,1227.81970879442,NA
"70","20051022",0.0985626283367557,800,NA,0.454103408142108,1230.51885989306,NA
"71","20051022",0.0985626283367557,825,NA,0.423767683701309,1230.51885989306,NA
"72","20051022",0.0985626283367557,850,NA,0.419965049536889,1230.51885989306,NA
"73","20051022",0.0985626283367557,875,NA,0.389558818884023,1230.51885989306,NA
"74","20051022",0.0985626283367557,900,0.337410659000162,0.37493014623199,1230.51885989306,330.619269215721
"75","20051022",0.0985626283367557,925,NA,0.344889768626817,1230.51885989306,NA
"76","20051022",0.0985626283367557,950,0.283172233636685,0.325591366005366,1230.51885989306,280.644371546469
"77","20051022",0.0985626283367557,975,0.274693542766664,0.316512473679241,1230.51885989306,255.744780869358
"78","20051022",0.0985626283367557,995,0.279959588685299,0.291882387270327,1230.51885989306,235.820087861202
"79","20051022",0.0985626283367557,1025,0.255513808103516,0.264283393214142,1230.51885989306,205.920497184444
"80","20051022",0.0985626283367557,1050,0.225656030549972,0.252035940818296,1230.51885989306,181.071111167214
"81","20051022",0.0985626283367557,1065,0.211779326516646,0.239676169319242,1230.51885989306,166.171520490525
"82","20051022",0.0985626283367557,1075,0.217372668437348,0.23061946357067,1230.51885989306,156.372339136782
"83","20051022",0.0985626283367557,1090,0.198287834671438,0.217697288342204,1230.51885989306,141.472748458808
"84","20051022",0.0985626283367557,1100,0.200808204852131,0.208698745434646,1230.51885989306,131.748874096036
"85","20051022",0.0985626283367557,1115,0.183633862350627,0.196990871798139,1230.51885989306,116.974795072365
"86","20051022",0.0985626283367557,1120,0.180980571920337,0.193303534786379,1230.51885989306,112.125409055331
"87","20051022",0.0985626283367557,1125,0.179075313524647,0.187126722619627,1230.51885989306,107.250920710796
"88","20051022",0.0985626283367557,1130,0.174298250956813,0.184953041778424,1230.51885989306,102.426637025867
"89","20051022",0.0985626283367557,1140,0.167086186145856,0.177206373216907,1230.51885989306,92.8031719828339
"90","20051022",0.0985626283367557,1150,0.160866735121256,0.167260151090988,1230.51885989306,83.2299116039949
"91","20051022",0.0985626283367557,1155,0.156227392606737,0.167911003980503,1230.51885989306,78.6315488961934
"92","20051022",0.0985626283367557,1160,0.152684175289571,0.160947657885282,1230.51885989306,73.8323675402673
"93","20051022",0.0985626283367557,1170,0.146538639263181,0.155940391148976,1230.51885989306,64.7360514468554
"94","20051022",0.0985626283367557,1175,0.143656663011254,0.146995126732086,1230.51885989306,59.9870747553518
"95","20051022",0.0985626283367557,1180,0.14005823441804,0.148236646808365,1230.51885989306,55.7401446771346
"96","20051022",0.0985626283367557,1190,0.133655691632595,0.141707961036803,1230.51885989306,47.0956705231831
"97","20051022",0.0985626283367557,1195,0.129713634113182,0.138143785905806,1230.51885989306,42.8487404508192
"98","20051022",0.0985626283367557,1200,0.126599905514521,0.13219217510459,1230.51885989306,38.6018103752828
"99","20051022",0.0985626283367557,1205,0.124066539600414,0.131614102891494,1230.51885989306,34.8569268986025
"100","20051022",0.0985626283367557,1210,0.120464149393799,0.127677792796519,1230.51885989306,30.961429449218
"101","20051022",0.0985626283367557,1215,0.117202620775663,0.126901974607386,1230.51885989306,27.4675692976458
"102","20051022",0.0985626283367557,1220,0.114949916922967,0.122852285884256,1230.51885989306,23.9857686313946
"103","20051022",0.0985626283367557,1225,0.112373816690447,0.115006928561967,1230.51885989306,20.379439648336
"104","20051022",0.0985626283367557,1230,0.106595041460222,0.113655602352721,1230.51885989306,17.2286054822073
"105","20051022",0.0985626283367557,1235,0.104923474745008,0.110399897847617,1230.51885989306,14.4775821788024
"106","20051022",0.0985626283367557,1240,0.101040212929402,0.109709116103427,1230.51885989306,11.9989140610248
"107","20051022",0.0985626283367557,1245,0.100087882045819,0.10699973182343,1230.51885989306,9.84011362370345
"108","20051022",0.0985626283367557,1250,0.0973114426859695,0.100251390421225,1230.51885989306,7.53069919924809
"109","20051022",0.0985626283367557,1255,0.0947153744608929,0.10027192011771,1230.51885989306,5.97435470523064
"110","20051022",0.0985626283367557,1260,0.0932759073011089,0.0976746887580495,1230.51885989306,4.56862418531617
"111","20051022",0.0985626283367557,1265,0.0905274508376859,0.0955556381349202,1230.51885989306,3.36371230662394
"112","20051022",0.0985626283367557,1270,0.0896344588809058,0.097087970233482,1230.51885989306,2.63574471519466
"113","20051022",0.0985626283367557,1275,0.0877282288538359,0.0905910582777825,1230.51885989306,1.70695848498226
"114","20051022",0.0985626283367557,1280,0.0853975546751937,0.0939220161207399,1230.51885989306,1.30532119619222
"115","20051022",0.0985626283367557,1285,0.0853617496877747,0.0887226386375693,1230.51885989306,0.828376914059739
"116","20051022",0.0985626283367557,1290,0.0859985285469571,0.0874294137147352,1230.51885989306,0.577353604177034
"117","20051022",0.0985626283367557,1295,0.0802542353895376,0.0945824550844111,1230.51885989306,0.451841952257951
"118","20051022",0.0985626283367557,1300,0.0877729612957283,0.0938531788678295,1230.51885989306,0.376534959868319
"119","20051022",0.0985626283367557,1305,0.0796837813951015,0.101039556929063,1230.51885989306,0.301227967416069
"120","20051022",0.0985626283367557,1310,0.0841848779500884,0.106412855556101,1230.51885989306,0.301227968245477
"121","20051022",0.0985626283367557,1325,0.090070602190245,0.106465046145586,1230.51885989306,0.125511653201403
"122","20051022",0.0985626283367557,1350,0.110089916296366,0.133158597044246,1230.51885989306,0.150613983627772
"123","20051022",0.0985626283367557,1375,NA,0.171461334273832,1230.51885989306,NA
"124","20051119",0.175336527492585,800,NA,0.431621325865495,1231.89072504607,NA
"125","20051119",0.175336527492585,825,NA,0.403731079446072,1231.89072504607,NA
"126","20051119",0.175336527492585,850,NA,0.376563422492664,1231.89072504607,NA
"127","20051119",0.175336527492585,875,NA,0.350062548119333,1231.89072504607,NA
"128","20051119",0.175336527492585,900,0.253849290481558,0.324175539304985,1231.89072504607,332.167646684421
"129","20051119",0.175336527492585,925,0.233293177613983,0.29885157101186,1231.89072504607,307.16764668473
"130","20051119",0.175336527492585,950,0.237505441207158,0.283968455357198,1231.89072504607,282.293520156692
"131","20051119",0.175336527492585,975,0.233852992994234,0.26680211626355,1231.89072504607,257.44456832308
"132","20051119",0.175336527492585,1000,0.228762970243621,0.251977008326485,1231.89072504607,232.696315267459
"133","20051119",0.175336527492585,1025,0.226257573838178,0.236043837673929,1231.89072504607,208.099110380551
"134","20051119",0.175336527492585,1050,0.208381100553797,0.22122640543559,1231.89072504607,183.451556100378
"135","20051119",0.175336527492585,1075,0.197258064024738,0.206842895738807,1231.89072504607,159.10609815636
"136","20051119",0.175336527492585,1100,0.182552263457132,0.19417615217009,1231.89072504607,135.012387159073
"137","20051119",0.175336527492585,1125,0.171238720820901,0.177886186163956,1231.89072504607,111.321471263674
"138","20051119",0.175336527492585,1150,0.157695909754891,0.163678606211899,1231.89072504607,88.2850974327073
"139","20051119",0.175336527492585,1175,0.146022389988817,0.151373249708092,1231.89072504607,66.5578077076491
"140","20051119",0.175336527492585,1190,0.137159109607131,0.146602791090426,1231.89072504607,54.3773734837341
"141","20051119",0.175336527492585,1200,0.132390339884747,0.141204303534686,1231.89072504607,46.5927465842851
"142","20051119",0.175336527492585,1205,0.129724748866033,0.138281663410845,1231.89072504607,42.8011319279804
"143","20051119",0.175336527492585,1210,0.127531133647198,0.135863370258864,1231.89072504607,39.2109148071004
"144","20051119",0.175336527492585,1215,0.12521807092396,0.13336545339233,1231.89072504607,35.7213964670714
"145","20051119",0.175336527492585,1220,0.122749054161069,0.130751894201706,1231.89072504607,32.3325769281046
"146","20051119",0.175336527492585,1225,0.121849255836979,0.12925449906882,1231.89072504607,29.3536936981168
"147","20051119",0.175336527492585,1230,0.117294882392036,0.126986963176528,1231.89072504607,26.069707551264
"148","20051119",0.175336527492585,1235,0.114976644862224,0.124706235682042,1231.89072504607,23.1669124592853
"149","20051119",0.175336527492585,1240,0.113678427031756,0.121554161040526,1231.89072504607,20.4418518669023
"150","20051119",0.175336527492585,1245,0.111589228789602,0.119568342951094,1231.89072504607,17.9243824377623
"151","20051119",0.175336527492585,1250,0.109602642359047,0.11775185225693,1231.89072504607,15.608310536276
"152","20051119",0.175336527492585,1255,0.107703303827991,0.11609825424664,1231.89072504607,13.4936362166696
"153","20051119",0.175336527492585,1275,0.10180600863244,0.105103127742764,1231.89072504607,6.59576994355086
"154","20051119",0.175336527492585,1300,0.0921636310785633,0.10137759355424,1231.89072504607,2.21537310447016
"155","20051119",0.175336527492585,1325,0.0854713726121294,0.0993400972482586,1231.89072504607,0.604192665350404
"156","20051119",0.175336527492585,1350,0.0880851733645455,0.103643098290205,1231.89072504607,0.226572249820868
"157","20051119",0.175336527492585,1375,NA,0.121041579285357,1231.89072504607,NA
"158","20051217",0.251996349532284,500,NA,0.57200210986017,1233.93966230529,NA
"159","20051217",0.251996349532284,550,NA,0.514207201944644,1233.93966230529,NA
"160","20051217",0.251996349532284,600,NA,0.461405189730502,1233.93966230529,NA
"161","20051217",0.251996349532284,650,NA,0.438147941481597,1233.93966230529,NA
"162","20051217",0.251996349532284,700,0.367599233455539,0.405695022514456,1233.93966230529,534.040690804629
"163","20051217",0.251996349532284,750,0.325418728485941,0.359619992546865,1233.93966230529,484.040690804424
"164","20051217",0.251996349532284,800,0.285788089847128,0.361357743991883,1233.93966230529,434.217490678447
"165","20051217",0.251996349532284,850,0.275367431629023,0.315434241662372,1233.93966230529,384.268004928151
"166","20051217",0.251996349532284,900,0.255263677706484,0.271741037892719,1233.93966230529,334.343776302477
"167","20051217",0.251996349532284,930,0.235598653550697,0.265088257608146,1233.93966230529,304.545833301321
"168","20051217",0.251996349532284,950,0.243111025654142,0.247558926373339,1233.93966230529,284.747890300376
"169","20051217",0.251996349532284,995,0.220698457585535,0.234172411025953,1233.93966230529,240.40457554378
"170","20051217",0.251996349532284,1000,0.219192399115437,0.231932734629846,1233.93966230529,235.505604044879
"171","20051217",0.251996349532284,1005,0.217478292640917,0.229559843744416,1233.93966230529,230.606632545001
"172","20051217",0.251996349532284,1015,0.213510284109001,0.224453195576173,1233.93966230529,220.808689542156
"173","20051217",0.251996349532284,1025,0.209994262575167,0.219845908748115,1233.93966230529,211.061260789788
"174","20051217",0.251996349532284,1050,0.198719100760869,0.203499288061461,1233.93966230529,186.616917533968
"175","20051217",0.251996349532284,1075,0.188754292492263,0.192470255158546,1233.93966230529,162.627202528026
"176","20051217",0.251996349532284,1080,0.18742516653937,0.196530606069964,1233.93966230529,158.182859274533
"177","20051217",0.251996349532284,1100,0.179668354565343,0.182558375116008,1233.93966230529,139.142630020565
"178","20051217",0.251996349532284,1120,0.17042290552861,0.178348834040653,1233.93966230529,120.910628749406
"179","20051217",0.251996349532284,1125,0.168788556064187,0.174128842216339,1233.93966230529,116.26422849488
"180","20051217",0.251996349532284,1135,0.164710297565889,0.171675384506728,1233.93966230529,107.426056244
"181","20051217",0.251996349532284,1140,0.162980224002385,0.169655881643926,1233.93966230529,103.032227243979
"182","20051217",0.251996349532284,1145,0.160964120903537,0.167378048816418,1233.93966230529,98.6383982418716
"183","20051217",0.251996349532284,1150,0.160549350865209,0.164853475023973,1233.93966230529,94.3961119809651
"184","20051217",0.251996349532284,1175,0.147199767114519,0.155456383534549,1233.93966230529,73.2857091969306
"185","20051217",0.251996349532284,1185,0.143195052249554,0.150958040929519,1233.93966230529,65.3062791865767
"186","20051217",0.251996349532284,1200,0.137337130171037,0.14406440229174,1233.93966230529,53.8927908960013
"187","20051217",0.251996349532284,1225,0.126491136351033,0.134551709805666,1233.93966230529,36.798950918235
"188","20051217",0.251996349532284,1230,0.124544359886005,0.132340018343253,1233.93966230529,33.6927799222591
"189","20051217",0.251996349532284,1235,0.122502460315995,0.130474103378689,1233.93966230529,30.7381516844317
"190","20051217",0.251996349532284,1240,0.120752305546033,0.128523133342731,1233.93966230529,27.9350661736715
"191","20051217",0.251996349532284,1245,0.118864596905627,0.126879392217739,1233.93966230529,25.2835234235916
"192","20051217",0.251996349532284,1250,0.116817530241557,0.123042421499666,1233.93966230529,22.4804379295372
"193","20051217",0.251996349532284,1255,0.115626405193943,0.122381356949159,1233.93966230529,20.3067283385156
"194","20051217",0.251996349532284,1270,0.110555355084885,0.117874264859579,1233.93966230529,14.1439899024847
"195","20051217",0.251996349532284,1275,0.109053258082669,0.116191014266109,1233.93966230529,12.3759911625946
"196","20051217",0.251996349532284,1300,0.102926732678333,0.108103493283818,1233.93966230529,5.75862445649858
"197","20051217",0.251996349532284,1325,0.0996036072582283,0.10671572049321,1233.93966230529,2.57622672723345
"198","20051217",0.251996349532284,1350,0.0925784922118812,0.103022523861744,1233.93966230529,0.858742244181336
"199","20051217",0.251996349532284,1375,0.095209781747057,0.109416125513915,1233.93966230529,0.454628246791034
"200","20051217",0.251996349532284,1400,0.0975637982163593,0.119569016122693,1233.93966230529,0.303085497962821
"201","20051217",0.251996349532284,1425,0.102159567203515,0.133598446144317,1233.93966230529,0.277828373224442
"202","20051217",0.251996349532284,1450,NA,0.147173033354496,1233.93966230529,NA
"203","20051217",0.251996349532284,1475,NA,0.160337120785869,1233.93966230529,NA
"204","20051217",0.251996349532284,1500,NA,0.173126261968762,1233.93966230529,NA
"205","20051217",0.251996349532284,1600,NA,0.221056803154643,1233.93966230529,NA
"206","20060318",0.501140771161305,700,0.26299976353317,0.330162016786127,1240.30538133478,540.585961591614
"207","20060318",0.501140771161305,750,NA,0.293565961934949,1240.30538133478,NA
"208","20060318",0.501140771161305,800,0.244117123827225,0.275181035128231,1240.30538133478,440.866541847563
"209","20060318",0.501140771161305,825,0.242652115291351,0.265885452124192,1240.30538133478,416.070600217703
"210","20060318",0.501140771161305,850,0.240925778805196,0.258283564496297,1240.30538133478,391.376687771291
"211","20060318",0.501140771161305,875,0.236418511947115,0.249975497597191,1240.30538133478,366.733789914364
"212","20060318",0.501140771161305,900,0.230053867296576,0.234645867919763,1240.30538133478,341.98886287679
"213","20060318",0.501140771161305,925,0.222299821932672,0.236164746918216,1240.30538133478,317.754081758959
"214","20060318",0.501140771161305,950,0.216523410661076,0.227768781794518,1240.30538133478,293.468286048928
"215","20060318",0.501140771161305,975,0.209343015619788,0.218654429797923,1240.30538133478,269.284519525065
"216","20060318",0.501140771161305,1000,0.202967553220987,0.210645568465802,1240.30538133478,245.406840545819
"217","20060318",0.501140771161305,1025,0.19566742181978,0.20364752682118,1240.30538133478,221.835249125189
"218","20060318",0.501140771161305,1050,0.188731116966552,0.195450623457693,1240.30538133478,198.569745258944
"219","20060318",0.501140771161305,1075,0.182044576966245,0.187741774014182,1240.30538133478,175.814387325385
"220","20060318",0.501140771161305,1100,0.174430336654071,0.180786252629299,1240.30538133478,153.62018988935
"221","20060318",0.501140771161305,1125,0.166076485937197,0.172900687201081,1240.30538133478,131.936138375886
"222","20060318",0.501140771161305,1150,0.158889152833766,0.164915442463223,1240.30538133478,111.221364108716
"223","20060318",0.501140771161305,1175,0.151118322417724,0.157870397841375,1240.30538133478,91.6255591854482
"224","20060318",0.501140771161305,1200,0.145906480782602,0.149958129066638,1240.30538133478,73.617910017429
"225","20060318",0.501140771161305,1225,0.136682192995475,0.142594767847534,1240.30538133478,56.6266991343981
"226","20060318",0.501140771161305,1250,0.129997957145426,0.135249616749628,1240.30538133478,41.933071659637
"227","20060318",0.501140771161305,1275,0.123494136813491,0.128937183934371,1240.30538133478,29.5861154505768
"228","20060318",0.501140771161305,1300,0.117619789406179,0.122926537759303,1240.30538133478,19.691632570879
"229","20060318",0.501140771161305,1325,0.112054092340913,0.116774428632804,1240.30538133478,12.1414729313046
"230","20060318",0.501140771161305,1350,0.10830968737424,0.11331859978664,1240.30538133478,7.24407208077756
"231","20060318",0.501140771161305,1400,0.102543260026163,0.107701360274193,1240.30538133478,2.14261287164632
"232","20060318",0.501140771161305,1450,0.0968013590580875,0.109904639856489,1240.30538133478,0.612175104408726
"233","20060617",0.750171115674196,500,0.335615368845775,0.417380482126975,1247.46152119617,747.745145970798
"234","20060617",0.750171115674196,550,0.320318155451268,0.376406069577399,1247.46152119617,697.770930040847
"235","20060617",0.750171115674196,600,0.288001055184199,0.338985917938975,1247.46152119617,647.770930041245
"236","20060617",0.750171115674196,650,NA,0.304509728909218,1247.46152119617,NA
"237","20060617",0.750171115674196,700,0.252253885871303,0.286380234198807,1247.46152119617,547.977202604919
"238","20060617",0.750171115674196,750,0.250536094706328,0.270264756279157,1247.46152119617,498.389747729901
"239","20060617",0.750171115674196,800,0.243714148843784,0.256060647686478,1247.46152119617,449.06013356309
"240","20060617",0.750171115674196,850,0.231873337058825,0.237907481375565,1247.46152119617,399.859439743337
"241","20060617",0.750171115674196,900,0.221777795256924,0.230842809130457,1247.46152119617,351.586972464646
"242","20060617",0.750171115674196,925,0.216708035029631,0.224318052667045,1247.46152119617,327.61833528461
"243","20060617",0.750171115674196,950,0.210509221240169,0.218574586494968,1247.46152119617,303.855970650448
"244","20060617",0.750171115674196,995,0.199996593899188,0.206143116545431,1247.46152119617,261.640650254021
"245","20060617",0.750171115674196,1000,0.199060981419973,0.205021574099826,1247.46152119617,257.053195380278
"246","20060617",0.750171115674196,1005,0.198028119946479,0.20381474244251,1247.46152119617,252.465740511798
"247","20060617",0.750171115674196,1050,0.185565174931899,0.192843888387716,1247.46152119617,211.591191774254
"248","20060617",0.750171115674196,1075,0.179731386331673,0.186161162298871,1247.46152119617,189.582143944168
"249","20060617",0.750171115674196,1100,0.173953668443608,0.179683693593666,1247.46152119617,168.191913794317
"250","20060617",0.750171115674196,1125,0.167426703581541,0.173679151219441,1247.46152119617,147.452692038107
"251","20060617",0.750171115674196,1150,0.161229501125652,0.167108510239008,1247.46152119617,127.475311643988
"252","20060617",0.750171115674196,1175,0.155242232602399,0.16056710536594,1247.46152119617,108.477725878352
"253","20060617",0.750171115674196,1200,0.149336416678406,0.153886814103552,1247.46152119617,90.5630710884739
"254","20060617",0.750171115674196,1225,0.143161092153948,0.147614116020421,1247.46152119617,73.9376198307968
"255","20060617",0.750171115674196,1250,0.137190603735183,0.141408874650002,1247.46152119617,58.807644654177
"256","20060617",0.750171115674196,1275,0.13149627952635,0.135842725747768,1247.46152119617,45.4825543732516
"257","20060617",0.750171115674196,1300,0.126096987540736,0.131023024031047,1247.46152119617,34.1170535063677
"258","20060617",0.750171115674196,1325,0.121016104702558,0.126411495174181,1247.46152119617,24.6595738089995
"259","20060617",0.750171115674196,1350,0.117073697500622,0.122004193279836,1247.46152119617,17.2237590160015
"260","20060617",0.750171115674196,1375,0.11279855260792,0.118650792018022,1247.46152119617,11.5512635413772
"261","20060617",0.750171115674196,1400,0.110033765985228,0.114602415877645,1247.46152119617,7.42581228836909
"262","20060617",0.750171115674196,1450,0.103028524780546,0.109768147839299,1247.46152119617,2.68154332310462
"263","20060617",0.750171115674196,1500,0.0969267686276775,0.106631118713975,1247.46152119617,0.825090252171885
"264","20060617",0.750171115674196,1600,NA,0.123650754711518,1247.46152119617,NA
"265","20061216",1.24857403604837,600,0.252300272574918,0.294224425912686,1261.92080189195,662.658619394002
"266","20061216",1.24857403604837,700,0.251004194312546,0.267142682011594,1261.92080189195,564.028851900089
"267","20061216",1.24857403604837,750,0.24243490219968,0.248372891389609,1261.92080189195,514.872071904521
"268","20061216",1.24857403604837,800,0.237458554063178,0.239508713300272,1261.92080189195,466.66391440831
"269","20061216",1.24857403604837,850,0.222593580863307,0.234770580452614,1261.92080189195,418.877366913088
"270","20061216",1.24857403604837,900,0.216626762583082,0.218972159370918,1261.92080189195,371.6178319379
"271","20061216",1.24857403604837,950,0.20382949823007,0.212975337951875,1261.92080189195,325.623126932015
"272","20061216",1.24857403604837,995,0.19527627754342,0.202792832303859,1261.92080189195,285.050031940185
"273","20061216",1.24857403604837,1000,0.194567103051497,0.201919976850814,1261.92080189195,280.682446950871
"274","20061216",1.24857403604837,1005,0.193424660126606,0.200635957615073,1261.92080189195,276.209459465766
"275","20061216",1.24857403604837,1025,0.189749023291247,0.196404550686376,1261.92080189195,258.739119467963
"276","20061216",1.24857403604837,1050,0.18332696667852,0.192246221729727,1261.92080189195,237.186513919651
"277","20061216",1.24857403604837,1100,0.173842459651532,0.18132910629716,1261.92080189195,195.691022586719
"278","20061216",1.24857403604837,1125,0.168895932463869,0.176033189807654,1261.92080189195,175.812847585483
"279","20061216",1.24857403604837,1150,0.164221442854019,0.170723211947983,1261.92080189195,156.672490042669
"280","20061216",1.24857403604837,1175,0.159306360899972,0.165553557188224,1261.92080189195,138.269950039617
"281","20061216",1.24857403604837,1200,0.15452816328275,0.160449835119095,1261.92080189195,120.763331275504
"282","20061216",1.24857403604837,1225,0.149735663024608,0.155410414179862,1261.92080189195,104.205334980455
"283","20061216",1.24857403604837,1250,0.144784641186888,0.150442611801097,1261.92080189195,88.6486625083938
"284","20061216",1.24857403604837,1275,0.140024195451053,0.145629457573114,1261.92080189195,74.3041187431084
"285","20061216",1.24857403604837,1300,0.135537207414437,0.141143977114915,1261.92080189195,61.3298074632299
"286","20061216",1.24857403604837,1350,0.127350097635418,0.130925409929215,1261.92080189195,39.122973756967
"287","20061216",1.24857403604837,1400,0.119924874769488,0.127022691911911,1261.92080189195,23.9254062648592
"288","20061216",1.24857403604837,1450,0.114279080615865,0.120421753407415,1261.92080189195,13.1753125339932
"289","20061216",1.24857403604837,1500,0.108610540072511,0.115741314683581,1261.92080189195,6.64035751868191
"290","20061216",1.24857403604837,1550,0.105009215502647,0.112132475650213,1261.92080189195,3.16207500905971
"291","20061216",1.24857403604837,1600,0.104867711514815,0.113684708511483,1261.92080189195,1.73914125361135
"292","20070616",1.74674880219028,700,0.246495423368507,0.257659808437091,1277.0662356053,581.482767580921
"293","20070616",1.74674880219028,750,0.236403179903711,0.24975150549581,1277.0662356053,533.421732842079
"294","20070616",1.74674880219028,800,0.228748910183127,0.239031397093025,1277.0662356053,485.899299557936
